1748779251.3858125,-0.08,-0.07,0.0,0.09,0.08,0.01,0.0,0.0,0.0
1748779259.8959305,-0.16,-0.04,-0.0,0.34,0.69,0.86,-23.46,43.81,147.79
1748779259.953627,-0.12,-0.11,-0.0,-0.52,-0.22,0.99,-25.25,44.68,147.78
1748779260.0107946,-0.14,-0.14,0.03,1.13,-0.1,0.86,-27.19,45.01,147.71
1748779260.068227,-0.12,-0.08,0.01,0.15,0.02,0.86,-27.82,46.65,147.65
1748779260.129305,-0.09,-0.05,0.06,0.4,-0.1,2.15,-27.66,47.51,147.59
1748779260.1872737,-0.1,-0.08,-0.09,-0.39,0.02,2.57,-28.05,47.35,147.56
1748779260.2449658,-0.08,-0.1,0.06,0.22,0.08,1.17,-29.83,46.42,147.52
1748779260.3017607,-0.18,-0.08,-0.08,0.22,0.94,0.38,-29.22,48.08,147.43
1748779260.3628736,-0.07,-0.06,0.06,-1.13,1.61,1.35,-29.8,47.74,147.46
1748779260.4202428,-0.16,-0.04,-0.03,0.89,-0.22,1.05,-28.51,50.51,147.47
1748779260.4776118,-0.1,-0.07,-0.04,-0.03,0.57,0.99,-29.23,50.88,147.37
1748779260.5349345,-0.13,-0.04,0.05,-0.15,-0.16,1.84,-27.94,52.78,147.31
1748779260.5962646,-0.09,-0.09,-0.04,-0.94,0.63,1.41,-29.53,52.37,147.18
1748779260.653556,-0.13,-0.09,0.02,0.95,-0.04,0.8,-30.16,52.98,147.01
1748779260.7109714,-0.16,-0.05,0.03,0.28,0.39,0.99,-29.07,55.2,146.87
1748779260.7686174,-0.1,-0.08,-0.03,0.15,-0.16,1.47,-29.81,55.29,146.76
1748779260.8256586,-0.14,-0.09,0.02,0.64,-0.35,0.92,-30.0,56.15,146.62
1748779260.8870163,-0.06,-0.05,-0.07,1.01,0.69,1.11,-29.96,54.65,146.45
1748779260.9443967,-0.16,-0.03,0.06,0.58,-1.69,0.38,-28.0,56.42,146.24
1748779261.0018826,-0.08,-0.09,-0.02,-0.46,1.67,0.92,-30.04,55.49,146.01
1748779261.0591419,-0.12,-0.05,0.04,0.64,-1.32,1.54,-29.18,56.74,145.82
1748779261.1166956,-0.14,-0.08,0.02,0.15,1.42,1.35,-29.19,57.68,145.6
1748779261.1778805,-0.1,-0.07,-0.02,0.09,-0.9,1.17,-30.0,57.6,145.38
1748779261.235296,-0.13,-0.09,0.02,-0.15,0.51,0.74,-30.66,57.69,145.24
1748779261.2929718,-0.1,-0.03,-0.03,-0.7,0.14,1.11,-29.49,58.97,145.14
1748779261.3542488,-0.12,-0.07,0.02,-0.09,-0.53,1.05,-29.52,59.55,144.99
1748779261.4113612,-0.1,-0.07,-0.01,0.52,0.14,0.74,-29.98,59.68,144.84
1748779261.4689465,-0.12,-0.04,0.01,0.28,-0.16,0.31,-28.91,61.32,144.67
1748779261.526144,-0.12,-0.04,-0.0,-0.09,0.39,0.86,-27.99,62.84,144.4
1748779261.5873907,-0.1,-0.07,-0.01,0.15,-0.29,0.86,-28.77,62.48,144.15
1748779261.6407788,-0.12,-0.05,0.01,0.28,0.26,0.56,-28.35,63.31,143.78
1748779261.702381,-0.1,-0.04,-0.01,0.03,0.32,0.56,-27.61,64.39,143.44
1748779261.7596319,-0.12,-0.07,0.02,-0.27,-0.16,0.62,-27.77,64.49,143.16
1748779261.8216207,-0.11,-0.08,-0.01,-0.09,0.57,0.25,-28.76,63.83,142.88
1748779261.8786464,-0.12,-0.04,0.01,-0.09,-0.53,0.68,-27.77,65.05,142.81
1748779261.9365375,-0.11,-0.05,0.0,-0.15,0.26,0.13,-27.45,65.62,142.71
1748779261.993258,-0.11,-0.07,-0.0,-0.09,0.08,0.5,-27.87,65.4,142.47
1748779262.0506783,-0.12,-0.06,-0.01,0.03,0.26,0.13,-27.62,65.8,142.22
1748779262.1124291,-0.11,-0.06,0.01,-0.21,-0.35,0.44,-27.53,65.99,142.12
1748779262.165494,-0.11,-0.05,0.0,0.03,0.02,0.25,-27.04,66.58,142.02
1748779262.2267132,-0.11,-0.05,-0.0,-0.27,-0.41,0.44,-26.87,66.81,141.95
1748779262.2839644,-0.12,-0.07,-0.01,0.22,-0.04,0.13,-27.22,66.5,141.69
1748779262.3461032,-0.11,-0.06,0.0,-0.27,-0.35,-0.05,-27.33,66.43,141.44
1748779262.4028754,-0.11,-0.05,-0.01,-0.15,0.02,0.07,-27.19,66.57,141.23
1748779262.459945,-0.11,-0.06,0.01,-0.21,0.02,0.31,-27.36,66.37,141.06
1748779262.517617,-0.1,-0.06,-0.01,0.03,0.02,-0.17,-27.43,66.21,140.89
1748779262.5789368,-0.12,-0.05,-0.0,0.22,-0.04,-0.3,-27.21,66.38,140.73
1748779262.6360798,-0.09,-0.06,-0.01,-0.15,-0.29,0.07,-27.96,65.58,140.64
1748779262.6934366,-0.09,-0.06,-0.02,-0.15,0.02,2.27,-28.67,64.69,140.67
1748779262.7508512,-0.13,-0.01,-0.01,0.52,-0.04,-2.19,-26.42,66.62,140.57
1748779262.8082173,-0.07,-0.05,-0.01,0.34,0.32,-1.58,-26.89,66.1,140.51
1748779262.8659308,-0.13,-0.11,0.02,0.4,-0.35,1.35,-28.18,64.67,140.54
1748779262.9228306,-0.1,-0.05,0.01,0.22,0.26,1.66,-28.03,64.75,140.58
1748779262.9844089,-0.11,-0.02,-0.02,0.34,-0.41,-0.48,-26.21,66.11,140.55
1748779263.0456939,-0.11,-0.07,-0.01,-0.27,0.26,-1.15,-26.74,65.55,140.5
1748779263.1030302,-0.09,-0.1,-0.0,0.09,-0.29,0.68,-28.71,63.53,140.56
1748779263.1604462,-0.08,-0.04,-0.0,0.4,0.2,0.99,-28.33,63.85,140.66
1748779263.2224135,-0.07,-0.01,-0.0,-0.03,-0.16,-0.54,-26.53,65.57,140.68
1748779263.2793267,-0.08,-0.09,0.01,-0.15,-0.04,-0.85,-28.59,63.42,140.52
1748779263.3369865,-0.07,-0.09,-0.0,0.09,-0.1,0.19,-30.66,61.29,140.44
1748779263.3944507,-0.07,-0.04,-0.02,0.03,0.14,0.86,-30.83,60.74,140.45
1748779263.4512918,-0.07,-0.06,0.01,-0.15,-0.35,-0.3,-31.89,59.61,140.39
1748779263.5088184,-0.07,-0.06,-0.0,0.03,-0.1,-0.54,-32.93,58.52,140.4
1748779263.5659597,-0.07,-0.06,0.0,0.03,0.2,0.62,-34.12,57.29,140.48
1748779263.6271877,-0.06,-0.05,-0.0,0.09,-0.1,0.62,-34.95,56.39,140.53
1748779263.6846986,-0.06,-0.05,0.01,0.15,-0.04,-0.48,-35.67,55.6,140.51
1748779263.742101,-0.07,-0.06,0.0,-0.27,-0.16,-0.48,-36.4,54.83,140.5
1748779263.7994306,-0.06,-0.07,0.0,0.09,0.08,0.13,-37.83,53.36,140.51
1748779263.8608444,-0.07,-0.05,-0.0,-0.15,0.02,0.07,-38.11,53.04,140.53
1748779263.9181736,-0.07,-0.05,-0.0,0.15,-0.35,-0.17,-38.07,53.02,140.5
1748779263.9761825,-0.07,-0.07,0.0,0.22,0.14,-0.11,-38.81,52.22,140.49
1748779264.0328617,-0.08,-0.06,-0.01,0.09,-0.04,0.01,-39.19,51.77,140.63
1748779264.0942488,-0.08,-0.05,-0.0,-0.09,-0.04,-0.05,-38.75,52.18,140.76
1748779264.151693,-0.07,-0.06,-0.0,0.03,0.02,-0.05,-39.22,51.65,140.74
1748779264.2088847,-0.07,-0.07,-0.0,-0.03,0.14,-0.05,-39.93,50.91,140.72
1748779264.2662914,-0.07,-0.05,-0.0,-0.21,0.14,0.07,-39.93,50.88,140.79
1748779264.3237102,-0.07,-0.06,0.0,-0.09,0.26,-0.11,-40.39,50.4,140.85
1748779264.3848717,-0.07,-0.07,-0.01,0.03,-0.1,0.01,-40.99,49.72,140.84
1748779264.442397,-0.07,-0.05,-0.01,-0.09,-0.22,0.13,-40.85,49.77,140.84
1748779264.499866,-0.07,-0.05,-0.01,0.03,0.08,0.13,-40.85,49.65,140.95
1748779264.557067,-0.07,-0.06,0.0,-0.21,0.02,-0.3,-41.19,49.29,141.03
1748779264.6183186,-0.07,-0.06,-0.0,0.03,-0.04,0.13,-41.63,48.82,141.13
1748779264.6757236,-0.07,-0.05,-0.0,0.15,0.2,-0.05,-41.34,49.08,141.14
1748779264.7332351,-0.07,-0.06,-0.0,0.09,0.14,-0.11,-41.88,48.5,141.15
1748779264.790506,-0.07,-0.06,-0.0,0.03,0.14,0.19,-42.06,48.3,141.25
1748779264.8517916,-0.08,-0.05,-0.0,-0.21,-0.1,0.19,-41.7,48.63,141.36
1748779264.909233,-0.07,-0.06,-0.0,0.09,0.02,-0.17,-41.68,48.61,141.3
1748779264.9666152,-0.07,-0.06,-0.0,0.03,0.02,-0.11,-42.11,48.16,141.26
1748779265.0241838,-0.07,-0.06,-0.0,-0.09,-0.04,0.13,-42.1,48.14,141.34
1748779265.0852747,-0.07,-0.06,0.0,-0.27,-0.04,-0.05,-42.12,48.12,141.41
1748779265.1430733,-0.08,-0.06,-0.0,0.15,-0.29,-0.11,-41.96,48.23,141.43
1748779265.2002132,-0.07,-0.06,0.0,-0.15,-0.04,-0.05,-41.95,48.23,141.46
1748779265.2576692,-0.07,-0.06,-0.01,-0.09,0.08,-0.05,-41.84,48.31,141.49
1748779265.3148222,-0.07,-0.06,-0.0,-0.03,0.2,0.01,-42.02,48.13,141.51
1748779265.3727705,-0.08,-0.06,0.0,0.03,-0.1,0.01,-41.91,48.21,141.54
1748779265.4336216,-0.07,-0.06,-0.0,0.03,-0.1,-0.11,-41.77,48.32,141.53
1748779265.4910648,-0.07,-0.06,-0.0,-0.03,-0.1,-0.23,-41.76,48.31,141.51
1748779265.5482538,-0.08,-0.05,0.01,-0.33,-0.1,0.38,-41.24,48.78,141.49
1748779265.6060648,-0.07,-0.06,0.0,-0.15,0.08,0.01,-41.07,48.94,141.46
1748779265.6669736,-0.08,-0.05,-0.0,-0.09,0.26,-0.05,-40.65,49.38,141.49
1748779265.7204092,-0.07,-0.06,0.01,0.15,0.26,0.01,-40.31,49.69,141.51
1748779265.7816517,-0.07,-0.06,-0.0,0.09,0.08,0.07,-40.29,49.7,141.58
1748779265.838981,-0.07,-0.06,-0.01,0.15,0.2,0.01,-40.3,49.62,141.63
1748779265.9005675,-0.07,-0.06,-0.0,-0.21,-0.04,0.07,-40.38,49.55,141.55
1748779265.957692,-0.07,-0.06,-0.0,-0.03,-0.04,0.01,-40.41,49.51,141.47
1748779266.0152388,-0.07,-0.06,-0.0,-0.15,0.14,0.07,-40.16,49.77,141.42
1748779266.072698,-0.07,-0.06,-0.0,-0.09,0.08,-0.23,-40.1,49.83,141.35
1748779266.1304662,-0.07,-0.06,-0.0,0.15,-0.1,0.19,-40.24,49.67,141.31
1748779266.1872597,-0.08,-0.06,0.0,0.03,0.02,0.07,-39.99,49.92,141.24
1748779266.248684,-0.07,-0.06,0.0,-0.09,-0.1,0.19,-39.9,50.01,141.17
1748779266.306049,-0.07,-0.06,0.0,0.03,-0.04,0.07,-39.77,50.12,141.23
1748779266.3631828,-0.07,-0.06,0.0,0.09,0.08,0.25,-40.0,49.89,141.29
1748779266.424572,-0.07,-0.06,-0.0,-0.09,0.08,0.01,-40.07,49.82,141.3
1748779266.4781299,-0.07,-0.06,0.01,0.22,0.08,-0.05,-40.02,49.85,141.3
1748779266.539308,-0.07,-0.06,-0.01,0.03,0.02,0.07,-40.06,49.79,141.34
1748779266.5968454,-0.07,-0.05,0.0,0.03,-0.1,-0.17,-39.75,50.09,141.37
1748779266.6580858,-0.08,-0.06,-0.0,-0.15,0.08,-0.05,-39.72,50.14,141.37
1748779266.71546,-0.07,-0.06,-0.0,0.09,-0.35,0.01,-39.87,49.96,141.37
1748779266.7729914,-0.07,-0.06,-0.01,-0.03,-0.04,0.13,-40.07,49.73,141.35
1748779266.8302388,-0.07,-0.06,0.0,-0.03,0.14,0.01,-40.23,49.58,141.31
1748779266.8915427,-0.07,-0.06,-0.0,-0.21,-0.29,-0.23,-40.3,49.52,141.26
1748779266.9491158,-0.07,-0.06,-0.0,-0.21,-0.04,0.01,-40.47,49.36,141.22
1748779267.0067816,-0.07,-0.06,-0.0,-0.09,0.08,0.07,-40.36,49.48,141.18
1748779267.0636964,-0.07,-0.06,-0.0,0.09,-0.04,-0.05,-40.41,49.44,141.23
1748779267.1252487,-0.07,-0.06,-0.0,-0.03,-0.1,-0.05,-40.34,49.51,141.27
1748779267.1823316,-0.07,-0.06,-0.0,-0.03,-0.1,0.13,-40.4,49.46,141.24
1748779267.2399538,-0.08,-0.06,0.0,-0.03,-0.1,0.19,-40.35,49.5,141.22
1748779267.2972105,-0.08,-0.06,0.0,0.22,-0.1,-0.11,-40.15,49.68,141.31
1748779267.358717,-0.07,-0.06,-0.0,-0.09,-0.1,-0.17,-39.94,49.88,141.38
1748779267.4158502,-0.07,-0.06,-0.0,0.03,-0.35,-0.3,-39.95,49.86,141.43
1748779267.4731617,-0.06,-0.05,0.0,0.15,-0.29,0.01,-39.89,49.89,141.5
1748779267.530421,-0.07,-0.06,-0.01,0.22,0.08,0.19,-40.06,49.69,141.48
1748779267.588095,-0.07,-0.07,-0.01,-0.03,-0.77,0.13,-40.38,49.33,141.45
1748779267.6492214,-0.08,-0.05,-0.0,-0.15,-0.04,0.01,-39.68,50.05,141.48
1748779267.7066882,-0.08,-0.06,-0.01,-0.15,-1.02,0.13,-39.6,50.08,141.52
1748779267.7639623,-0.07,-0.06,-0.0,-0.15,0.02,0.25,-39.59,50.13,141.56
1748779267.821582,-0.07,-0.06,0.0,-0.15,-0.04,0.07,-39.66,50.09,141.47
1748779267.8793168,-0.06,-0.06,-0.01,-0.03,0.02,-0.11,-39.82,49.93,141.37
1748779267.9368637,-0.07,-0.06,0.0,0.22,0.14,0.13,-39.83,49.93,141.42
1748779267.9973118,-0.07,-0.06,-0.0,0.09,-0.04,0.07,-39.8,49.98,141.45
1748779268.0548584,-0.07,-0.06,-0.0,-0.27,0.08,-0.11,-39.95,49.86,141.44
1748779268.1122935,-0.07,-0.06,0.0,0.09,0.08,0.38,-40.24,49.58,141.46
1748779268.1699831,-0.07,-0.06,-0.0,0.15,0.14,-0.11,-40.23,49.61,141.53
1748779268.2308848,-0.07,-0.06,-0.01,0.09,-0.1,0.19,-40.23,49.59,141.61
1748779268.2885396,-0.07,-0.06,-0.0,-0.03,-0.04,-0.3,-40.34,49.5,141.69
1748779268.3460813,-0.07,-0.06,-0.01,-0.09,-0.04,0.01,-40.28,49.56,141.78
